,code,trade_dt,close
90301,CI005025,2019-10-23,5359.1828
90302,CI005026,2019-10-23,4354.7597
90303,CI005027,2019-10-23,5125.04
90304,CI005028,2019-10-23,2330.9186
90305,CI005029,2019-10-23,3493.6847
90306,CI005001,2019-10-24,2156.6908
90307,CI005002,2019-10-24,1580.5869
90308,CI005003,2019-10-24,3442.3728
90309,CI005004,2019-10-24,2272.1721
90310,CI005005,2019-10-24,1263.7705
90311,CI005006,2019-10-24,3812.9674
90312,CI005007,2019-10-24,3113.6111
90313,CI005008,2019-10-24,5835.5664
90314,CI005009,2019-10-24,2985.4602
90315,CI005010,2019-10-24,4616.6952
90316,CI005011,2019-10-24,4612.6506
90317,CI005012,2019-10-24,5618.984
90318,CI005013,2019-10-24,5193.5463
90319,CI005014,2019-10-24,3978.9617
90320,CI005015,2019-10-24,7905.4536
90321,CI005016,2019-10-24,12613.7086
90322,CI005017,2019-10-24,2945.7157
90323,CI005018,2019-10-24,9920.5993
90324,CI005019,2019-10-24,18150.4392
90325,CI005020,2019-10-24,6465.6098
90326,CI005021,2019-10-24,8019.9349
90327,CI005022,2019-10-24,9628.0225
90328,CI005023,2019-10-24,6433.3296
90329,CI005024,2019-10-24,1721.1135
90330,CI005025,2019-10-24,5345.8724
90331,CI005026,2019-10-24,4336.1011
90332,CI005027,2019-10-24,5104.5322
90333,CI005028,2019-10-24,2333.3752
90334,CI005029,2019-10-24,3502.9465
90335,CI005001,2019-10-25,2165.4744
90336,CI005002,2019-10-25,1586.7293
90337,CI005003,2019-10-25,3469.7569
90338,CI005004,2019-10-25,2275.6058
90339,CI005005,2019-10-25,1270.5296
90340,CI005006,2019-10-25,3835.851
90341,CI005007,2019-10-25,3121.1881
90342,CI005008,2019-10-25,5855.9764
90343,CI005009,2019-10-25,3018.5291
90344,CI005010,2019-10-25,4640.1717
90345,CI005011,2019-10-25,4648.9794
90346,CI005012,2019-10-25,5642.9125
90347,CI005013,2019-10-25,5231.0005
90348,CI005014,2019-10-25,3995.0261
90349,CI005015,2019-10-25,8014.2518
90350,CI005016,2019-10-25,12571.2605
90351,CI005017,2019-10-25,2959.4439
90352,CI005018,2019-10-25,10048.0862
90353,CI005019,2019-10-25,18449.6686
90354,CI005020,2019-10-25,6742.4275
90355,CI005021,2019-10-25,7998.7823
90356,CI005022,2019-10-25,9612.7606
90357,CI005023,2019-10-25,6477.9436
90358,CI005024,2019-10-25,1730.6341
90359,CI005025,2019-10-25,5433.7166
90360,CI005026,2019-10-25,4382.544
90361,CI005027,2019-10-25,5140.0324
90362,CI005028,2019-10-25,2344.0233
90363,CI005029,2019-10-25,3530.4186
90364,CI005001,2019-10-28,2175.174
90365,CI005002,2019-10-28,1595.5531
90366,CI005003,2019-10-28,3521.6715
90367,CI005004,2019-10-28,2286.8008
90368,CI005005,2019-10-28,1277.5929
90369,CI005006,2019-10-28,3886.4431
90370,CI005007,2019-10-28,3137.521
90371,CI005008,2019-10-28,5885.3077
90372,CI005009,2019-10-28,3076.8702
90373,CI005010,2019-10-28,4691.8731
90374,CI005011,2019-10-28,4728.8276
90375,CI005012,2019-10-28,5740.0608
90376,CI005013,2019-10-28,5293.9244
90377,CI005014,2019-10-28,4051.77
90378,CI005015,2019-10-28,8125.3491
90379,CI005016,2019-10-28,12599.8676
90380,CI005017,2019-10-28,2993.3853
90381,CI005018,2019-10-28,10201.8132
90382,CI005019,2019-10-28,18660.0495
90383,CI005020,2019-10-28,6759.293
90384,CI005021,2019-10-28,7950.7762
90385,CI005022,2019-10-28,9737.3989
90386,CI005023,2019-10-28,6451.0232
90387,CI005024,2019-10-28,1749.3655
90388,CI005025,2019-10-28,5552.1835
90389,CI005026,2019-10-28,4507.2647
90390,CI005027,2019-10-28,5437.9137
90391,CI005028,2019-10-28,2420.5323
90392,CI005029,2019-10-28,3589.6774
90393,CI005001,2019-10-29,2155.8539
90394,CI005002,2019-10-29,1580.2646
90395,CI005003,2019-10-29,3465.5816
90396,CI005004,2019-10-29,2265.5914
90397,CI005005,2019-10-29,1264.765
90398,CI005006,2019-10-29,3837.283
90399,CI005007,2019-10-29,3103.0095
90400,CI005008,2019-10-29,5803.0067
90401,CI005009,2019-10-29,3063.8064
90402,CI005010,2019-10-29,4621.2068
90403,CI005011,2019-10-29,4664.427
90404,CI005012,2019-10-29,5655.3895
90405,CI005013,2019-10-29,5240.2545
90406,CI005014,2019-10-29,3995.9161
90407,CI005015,2019-10-29,8127.1071
90408,CI005016,2019-10-29,12775.6373
90409,CI005017,2019-10-29,2974.1404
90410,CI005018,2019-10-29,10203.3091
90411,CI005019,2019-10-29,18851.3792
90412,CI005020,2019-10-29,6856.4263
90413,CI005021,2019-10-29,7929.8478
90414,CI005022,2019-10-29,9584.5379
90415,CI005023,2019-10-29,6387.2858
90416,CI005024,2019-10-29,1723.4211
90417,CI005025,2019-10-29,5440.8853
90418,CI005026,2019-10-29,4413.1909
90419,CI005027,2019-10-29,5279.5732
90420,CI005028,2019-10-29,2393.596
90421,CI005029,2019-10-29,3561.6575
90422,CI005001,2019-10-30,2143.9163
90423,CI005002,2019-10-30,1569.4818
90424,CI005003,2019-10-30,3419.8458
90425,CI005004,2019-10-30,2254.7904
90426,CI005005,2019-10-30,1252.9307
90427,CI005006,2019-10-30,3798.4662
90428,CI005007,2019-10-30,3062.231
90429,CI005008,2019-10-30,5771.8786
90430,CI005009,2019-10-30,3032.7427
90431,CI005010,2019-10-30,4566.5472
90432,CI005011,2019-10-30,4605.0535
90433,CI005012,2019-10-30,5581.7113
90434,CI005013,2019-10-30,5194.4256
90435,CI005014,2019-10-30,3984.6922
90436,CI005015,2019-10-30,8010.5673
90437,CI005016,2019-10-30,12640.6061
90438,CI005017,2019-10-30,2919.5009
90439,CI005018,2019-10-30,10113.8025
90440,CI005019,2019-10-30,18690.0447
90441,CI005020,2019-10-30,6853.3751
90442,CI005021,2019-10-30,7898.8279
90443,CI005022,2019-10-30,9537.3417
90444,CI005023,2019-10-30,6323.587
90445,CI005024,2019-10-30,1714.4227
90446,CI005025,2019-10-30,5455.6582
90447,CI005026,2019-10-30,4371.4172
90448,CI005027,2019-10-30,5190.4599
90449,CI005028,2019-10-30,2364.1555
90450,CI005029,2019-10-30,3537.3135
90451,CI005001,2019-10-31,2132.0971
90452,CI005002,2019-10-31,1558.7979
90453,CI005003,2019-10-31,3403.3115
90454,CI005004,2019-10-31,2247.41
90455,CI005005,2019-10-31,1237.4481
90456,CI005006,2019-10-31,3773.2741
90457,CI005007,2019-10-31,3040.5409
90458,CI005008,2019-10-31,5748.8124
90459,CI005009,2019-10-31,2995.5331
90460,CI005010,2019-10-31,4519.9574
90461,CI005011,2019-10-31,4577.6806
90462,CI005012,2019-10-31,5552.8117
90463,CI005013,2019-10-31,5143.0909
90464,CI005014,2019-10-31,3953.3739
90465,CI005015,2019-10-31,8015.8635
90466,CI005016,2019-10-31,12832.2085
90467,CI005017,2019-10-31,2872.4239
90468,CI005018,2019-10-31,10175.5923
90469,CI005019,2019-10-31,18807.499
90470,CI005020,2019-10-31,6662.0588
90471,CI005021,2019-10-31,7852.5902
90472,CI005022,2019-10-31,9532.7413
90473,CI005023,2019-10-31,6283.7785
90474,CI005024,2019-10-31,1704.2002
90475,CI005025,2019-10-31,5380.574
90476,CI005026,2019-10-31,4345.8327
90477,CI005027,2019-10-31,5097.7833
90478,CI005028,2019-10-31,2328.9416
90479,CI005029,2019-10-31,3490.1845
90480,CI005001,2019-11-01,2139.627
90481,CI005002,2019-11-01,1565.3769
90482,CI005003,2019-11-01,3441.766
90483,CI005004,2019-11-01,2260.9087
90484,CI005005,2019-11-01,1244.7643
90485,CI005006,2019-11-01,3805.7645
90486,CI005007,2019-11-01,3067.805
90487,CI005008,2019-11-01,5878.9672
90488,CI005009,2019-11-01,3009.7598
90489,CI005010,2019-11-01,4557.9602
90490,CI005011,2019-11-01,4602.2411
90491,CI005012,2019-11-01,5577.2159
90492,CI005013,2019-11-01,5239.6014
90493,CI005014,2019-11-01,4005.2474
90494,CI005015,2019-11-01,8039.0129
90495,CI005016,2019-11-01,13639.3314
90496,CI005017,2019-11-01,2889.4321
90497,CI005018,2019-11-01,10308.8619
90498,CI005019,2019-11-01,18974.9979
90499,CI005020,2019-11-01,6597.187
90500,CI005021,2019-11-01,8018.5644
90501,CI005022,2019-11-01,9693.5133
90502,CI005023,2019-11-01,6387.4026
90503,CI005024,2019-11-01,1718.8004
90504,CI005025,2019-11-01,5446.5279
90505,CI005026,2019-11-01,4390.155
90506,CI005027,2019-11-01,5141.0584
90507,CI005028,2019-11-01,2349.5478
90508,CI005029,2019-11-01,3519.3105
90509,CI005001,2019-11-04,2151.6716
90510,CI005002,2019-11-04,1561.6138
90511,CI005003,2019-11-04,3458.8838
90512,CI005004,2019-11-04,2267.5494
90513,CI005005,2019-11-04,1238.289
90514,CI005006,2019-11-04,3815.2297
90515,CI005007,2019-11-04,3074.406
90516,CI005008,2019-11-04,5973.6147
90517,CI005009,2019-11-04,3037.6787
90518,CI005010,2019-11-04,4558.7402
90519,CI005011,2019-11-04,4614.4045
90520,CI005012,2019-11-04,5566.8268
90521,CI005013,2019-11-04,5263.7917
90522,CI005014,2019-11-04,3997.5689
90523,CI005015,2019-11-04,8205.3933
90524,CI005016,2019-11-04,13739.2156
90525,CI005017,2019-11-04,2881.4403
90526,CI005018,2019-11-04,10441.8273
90527,CI005019,2019-11-04,19119.4816
90528,CI005020,2019-11-04,6620.4912
90529,CI005021,2019-11-04,8063.7368
90530,CI005022,2019-11-04,9726.1729
90531,CI005023,2019-11-04,6380.3304
90532,CI005024,2019-11-04,1742.7897
90533,CI005025,2019-11-04,5513.837
90534,CI005026,2019-11-04,4452.5025
90535,CI005027,2019-11-04,5192.0823
90536,CI005028,2019-11-04,2345.6133
90537,CI005029,2019-11-04,3523.2998
90538,CI005001,2019-11-05,2158.4448
90539,CI005002,2019-11-05,1567.8889
90540,CI005003,2019-11-05,3479.8131
90541,CI005004,2019-11-05,2270.2271
90542,CI005005,2019-11-05,1242.6929
90543,CI005006,2019-11-05,3827.5041
90544,CI005007,2019-11-05,3092.456
90545,CI005008,2019-11-05,5999.2013
90546,CI005009,2019-11-05,3063.9034
90547,CI005010,2019-11-05,4562.74
90548,CI005011,2019-11-05,4632.0572
90549,CI005012,2019-11-05,5574.7154
90550,CI005013,2019-11-05,5304.0168
90551,CI005014,2019-11-05,3999.1444
90552,CI005015,2019-11-05,8217.7724
90553,CI005016,2019-11-05,13773.875
90554,CI005017,2019-11-05,2885.0643
90555,CI005018,2019-11-05,10445.3518
90556,CI005019,2019-11-05,19196.6442
90557,CI005020,2019-11-05,6701.9477
90558,CI005021,2019-11-05,8158.6734
90559,CI005022,2019-11-05,9795.21
90560,CI005023,2019-11-05,6409.5125
90561,CI005024,2019-11-05,1743.1038
90562,CI005025,2019-11-05,5586.6501
90563,CI005026,2019-11-05,4453.5412
90564,CI005027,2019-11-05,5214.6108
90565,CI005028,2019-11-05,2346.6767
90566,CI005029,2019-11-05,3518.6891
90567,CI005001,2019-11-06,2139.4872
90568,CI005002,2019-11-06,1560.7849
90569,CI005003,2019-11-06,3468.0486
90570,CI005004,2019-11-06,2259.1237
90571,CI005005,2019-11-06,1244.844
90572,CI005006,2019-11-06,3811.4629
90573,CI005007,2019-11-06,3067.2794
90574,CI005008,2019-11-06,5969.6899
90575,CI005009,2019-11-06,3048.3407
90576,CI005010,2019-11-06,4534.7124
90577,CI005011,2019-11-06,4609.4434
90578,CI005012,2019-11-06,5656.8093
90579,CI005013,2019-11-06,5297.2681
90580,CI005014,2019-11-06,3946.1165
90581,CI005015,2019-11-06,8165.8532
90582,CI005016,2019-11-06,13750.8804
90583,CI005017,2019-11-06,2860.7614
90584,CI005018,2019-11-06,10389.8622
90585,CI005019,2019-11-06,19024.6368
90586,CI005020,2019-11-06,6520.6041
90587,CI005021,2019-11-06,8185.151
90588,CI005022,2019-11-06,9720.0065
90589,CI005023,2019-11-06,6350.1614
90590,CI005024,2019-11-06,1724.3006
90591,CI005025,2019-11-06,5536.0782
90592,CI005026,2019-11-06,4372.8351
90593,CI005027,2019-11-06,5133.0145
90594,CI005028,2019-11-06,2315.479
90595,CI005029,2019-11-06,3477.1529
90596,CI005001,2019-11-07,2145.4433
90597,CI005002,2019-11-07,1560.1374
90598,CI005003,2019-11-07,3458.5154
90599,CI005004,2019-11-07,2256.8939
90600,CI005005,2019-11-07,1241.266
90601,CI005006,2019-11-07,3828.5151
90602,CI005007,2019-11-07,3059.4675
90603,CI005008,2019-11-07,6020.4908
90604,CI005009,2019-11-07,3063.1413
90605,CI005010,2019-11-07,4555.8746
90606,CI005011,2019-11-07,4627.7669
90607,CI005012,2019-11-07,5627.2448
90608,CI005013,2019-11-07,5333.8433
90609,CI005014,2019-11-07,3957.4604
90610,CI005015,2019-11-07,8110.5258
90611,CI005016,2019-11-07,13770.5138
90612,CI005017,2019-11-07,2892.1379
90613,CI005018,2019-11-07,10485.5502
90614,CI005019,2019-11-07,19131.6391
90615,CI005020,2019-11-07,6632.892
90616,CI005021,2019-11-07,8162.8104
90617,CI005022,2019-11-07,9738.3168
90618,CI005023,2019-11-07,6375.4162
90619,CI005024,2019-11-07,1723.6855
90620,CI005025,2019-11-07,5570.2272
90621,CI005026,2019-11-07,4390.7674
90622,CI005027,2019-11-07,5193.383
90623,CI005028,2019-11-07,2341.5768
90624,CI005029,2019-11-07,3495.8746
90625,CI005001,2019-11-08,2133.7494
90626,CI005002,2019-11-08,1551.2735
90627,CI005003,2019-11-08,3446.2146
90628,CI005004,2019-11-08,2256.3404
90629,CI005005,2019-11-08,1234.2765
90630,CI005006,2019-11-08,3810.4509
90631,CI005007,2019-11-08,3042.0357
90632,CI005008,2019-11-08,5998.2672
90633,CI005009,2019-11-08,3056.4735
90634,CI005010,2019-11-08,4536.7326
90635,CI005011,2019-11-08,4621.316
90636,CI005012,2019-11-08,5594.329
90637,CI005013,2019-11-08,5354.4813
90638,CI005014,2019-11-08,3949.8119
90639,CI005015,2019-11-08,8119.1493
90640,CI005016,2019-11-08,13750.5379
90641,CI005017,2019-11-08,2874.1485
90642,CI005018,2019-11-08,10453.781
90643,CI005019,2019-11-08,19196.6398
90644,CI005020,2019-11-08,6501.3584
90645,CI005021,2019-11-08,8060.8254
90646,CI005022,2019-11-08,9653.2535
90647,CI005023,2019-11-08,6338.2619
90648,CI005024,2019-11-08,1719.5535
90649,CI005025,2019-11-08,5587.2474
90650,CI005026,2019-11-08,4387.1586
90651,CI005027,2019-11-08,5187.8877
90652,CI005028,2019-11-08,2344.5216
90653,CI005029,2019-11-08,3470.3138
90654,CI005001,2019-11-11,2088.0008
90655,CI005002,2019-11-11,1511.0989
90656,CI005003,2019-11-11,3362.523
90657,CI005004,2019-11-11,2217.5997
90658,CI005005,2019-11-11,1206.1501
90659,CI005006,2019-11-11,3718.0162
90660,CI005007,2019-11-11,2964.0825
90661,CI005008,2019-11-11,5856.0262
90662,CI005009,2019-11-11,3003.4649
90663,CI005010,2019-11-11,4434.0081
90664,CI005011,2019-11-11,4520.2319
90665,CI005012,2019-11-11,5451.3763
90666,CI005013,2019-11-11,5264.1828
90667,CI005014,2019-11-11,3844.7166
90668,CI005015,2019-11-11,7919.2251
90669,CI005016,2019-11-11,13257.6068
90670,CI005017,2019-11-11,2816.973
90671,CI005018,2019-11-11,10205.8125
90672,CI005019,2019-11-11,18982.4441
90673,CI005020,2019-11-11,6402.9411
90674,CI005021,2019-11-11,7936.7228
90675,CI005022,2019-11-11,9499.2851
90676,CI005023,2019-11-11,6193.9133
90677,CI005024,2019-11-11,1681.8764
90678,CI005025,2019-11-11,5476.2556
90679,CI005026,2019-11-11,4277.9917
90680,CI005027,2019-11-11,5049.2635
90681,CI005028,2019-11-11,2299.2521
90682,CI005029,2019-11-11,3385.2819
90683,CI005001,2019-11-12,2087.4613
90684,CI005002,2019-11-12,1526.9844
90685,CI005003,2019-11-12,3344.1533
90686,CI005004,2019-11-12,2214.957
90687,CI005005,2019-11-12,1205.944
90688,CI005006,2019-11-12,3733.8163
90689,CI005007,2019-11-12,2972.8854
90690,CI005008,2019-11-12,5880.127
90691,CI005009,2019-11-12,3022.8412
90692,CI005010,2019-11-12,4449.7879
90693,CI005011,2019-11-12,4515.4871
90694,CI005012,2019-11-12,5452.3263
90695,CI005013,2019-11-12,5274.0997
90696,CI005014,2019-11-12,3844.0886
90697,CI005015,2019-11-12,7903.2415
90698,CI005016,2019-11-12,13035.5479
90699,CI005017,2019-11-12,2833.1655
90700,CI005018,2019-11-12,10241.2583
90701,CI005019,2019-11-12,19066.4028
90702,CI005020,2019-11-12,6437.1562
90703,CI005021,2019-11-12,7948.8486
90704,CI005022,2019-11-12,9518.801
90705,CI005023,2019-11-12,6203.6873
90706,CI005024,2019-11-12,1684.443
90707,CI005025,2019-11-12,5467.9928
90708,CI005026,2019-11-12,4279.7829
90709,CI005027,2019-11-12,5042.0453
90710,CI005028,2019-11-12,2306.5472
90711,CI005029,2019-11-12,3385.5485
90712,CI005001,2019-11-13,2067.6706
90713,CI005002,2019-11-13,1512.6146
90714,CI005003,2019-11-13,3352.929
90715,CI005004,2019-11-13,2204.1904
90716,CI005005,2019-11-13,1193.3904
90717,CI005006,2019-11-13,3725.3219
90718,CI005007,2019-11-13,2949.2458
90719,CI005008,2019-11-13,5854.8272
90720,CI005009,2019-11-13,3008.4721
90721,CI005010,2019-11-13,4432.0774
90722,CI005011,2019-11-13,4503.472
90723,CI005012,2019-11-13,5421.1404
90724,CI005013,2019-11-13,5244.1322
90725,CI005014,2019-11-13,3827.8486
90726,CI005015,2019-11-13,7814.4199
90727,CI005016,2019-11-13,13029.834
90728,CI005017,2019-11-13,2821.5036
90729,CI005018,2019-11-13,10333.1307
90730,CI005019,2019-11-13,19255.0945
90731,CI005020,2019-11-13,6372.1608
90732,CI005021,2019-11-13,7916.7714
90733,CI005022,2019-11-13,9437.2585
90734,CI005023,2019-11-13,6158.2149
90735,CI005024,2019-11-13,1673.8788
90736,CI005025,2019-11-13,5550.2978
90737,CI005026,2019-11-13,4279.8433
90738,CI005027,2019-11-13,5033.7605
90739,CI005028,2019-11-13,2295.1646
90740,CI005029,2019-11-13,3357.4656
90741,CI005001,2019-11-14,2072.5319
90742,CI005002,2019-11-14,1505.4347
90743,CI005003,2019-11-14,3341.4823
90744,CI005004,2019-11-14,2197.8622
90745,CI005005,2019-11-14,1194.2433
90746,CI005006,2019-11-14,3733.386
90747,CI005007,2019-11-14,2972.4445
90748,CI005008,2019-11-14,5923.272
90749,CI005009,2019-11-14,3014.8544
90750,CI005010,2019-11-14,4464.2701
90751,CI005011,2019-11-14,4524.5772
90752,CI005012,2019-11-14,5447.4182
90753,CI005013,2019-11-14,5245.7826
90754,CI005014,2019-11-14,3834.8776
90755,CI005015,2019-11-14,7790.8148
90756,CI005016,2019-11-14,13095.7225
90757,CI005017,2019-11-14,2810.0779
90758,CI005018,2019-11-14,10446.2432
90759,CI005019,2019-11-14,19330.8526
90760,CI005020,2019-11-14,6360.4589
90761,CI005021,2019-11-14,7875.1318
90762,CI005022,2019-11-14,9437.6754
90763,CI005023,2019-11-14,6162.9243
90764,CI005024,2019-11-14,1671.5378
90765,CI005025,2019-11-14,5661.1551
90766,CI005026,2019-11-14,4325.7696
90767,CI005027,2019-11-14,5106.9591
90768,CI005028,2019-11-14,2296.2149
90769,CI005029,2019-11-14,3364.252
90770,CI005001,2019-11-15,2046.9914
90771,CI005002,2019-11-15,1483.7238
90772,CI005003,2019-11-15,3322.7051
90773,CI005004,2019-11-15,2179.5909
90774,CI005005,2019-11-15,1195.4687
90775,CI005006,2019-11-15,3681.109
90776,CI005007,2019-11-15,2920.4649
90777,CI005008,2019-11-15,5832.8693
90778,CI005009,2019-11-15,2976.5563
90779,CI005010,2019-11-15,4415.1683
90780,CI005011,2019-11-15,4463.7343
90781,CI005012,2019-11-15,5396.0586
90782,CI005013,2019-11-15,5201.0648
90783,CI005014,2019-11-15,3791.3836
90784,CI005015,2019-11-15,7697.144
90785,CI005016,2019-11-15,13013.1636
90786,CI005017,2019-11-15,2772.4587
90787,CI005018,2019-11-15,10354.5022
90788,CI005019,2019-11-15,19205.3724
90789,CI005020,2019-11-15,6170.1191
90790,CI005021,2019-11-15,7873.0195
90791,CI005022,2019-11-15,9364.206
90792,CI005023,2019-11-15,6117.8964
90793,CI005024,2019-11-15,1659.2427
90794,CI005025,2019-11-15,5601.2945
90795,CI005026,2019-11-15,4252.9911
90796,CI005027,2019-11-15,5066.4063
90797,CI005028,2019-11-15,2294.1564
90798,CI005029,2019-11-15,3307.103
90799,CI005001,2019-11-18,2068.2414
90800,CI005002,2019-11-18,1496.571
90801,CI005003,2019-11-18,3340.5039
90802,CI005004,2019-11-18,2193.0788
90803,CI005005,2019-11-18,1211.7603
90804,CI005006,2019-11-18,3710.7884
90805,CI005007,2019-11-18,2931.8553
90806,CI005008,2019-11-18,5912.1634
90807,CI005009,2019-11-18,3019.3316
90808,CI005010,2019-11-18,4457.4458
90809,CI005011,2019-11-18,4510.1943
90810,CI005012,2019-11-18,5420.8014
90811,CI005013,2019-11-18,5227.356
90812,CI005014,2019-11-18,3808.0509
90813,CI005015,2019-11-18,7820.0028
90814,CI005016,2019-11-18,13054.4581
90815,CI005017,2019-11-18,2773.2955
90816,CI005018,2019-11-18,10411.2276
90817,CI005019,2019-11-18,19226.585
90818,CI005020,2019-11-18,6225.3519
90819,CI005021,2019-11-18,7968.5887
90820,CI005022,2019-11-18,9474.6962
90821,CI005023,2019-11-18,6154.0976
90822,CI005024,2019-11-18,1671.634
90823,CI005025,2019-11-18,5602.6043
90824,CI005026,2019-11-18,4276.2824
90825,CI005027,2019-11-18,5104.6711
90826,CI005028,2019-11-18,2320.1049
90827,CI005029,2019-11-18,3316.4027
90828,CI005001,2019-11-19,2082.4574
90829,CI005002,2019-11-19,1513.9372
90830,CI005003,2019-11-19,3407.9187
90831,CI005004,2019-11-19,2214.2564
90832,CI005005,2019-11-19,1228.4056
90833,CI005006,2019-11-19,3763.9335
90834,CI005007,2019-11-19,2960.5537
90835,CI005008,2019-11-19,6070.2411
90836,CI005009,2019-11-19,3086.7779
90837,CI005010,2019-11-19,4532.3721
90838,CI005011,2019-11-19,4592.3993
90839,CI005012,2019-11-19,5509.4514
90840,CI005013,2019-11-19,5313.2483
90841,CI005014,2019-11-19,3847.6123
90842,CI005015,2019-11-19,7888.9392
90843,CI005016,2019-11-19,13255.6536
90844,CI005017,2019-11-19,2799.3911
90845,CI005018,2019-11-19,10615.5968
90846,CI005019,2019-11-19,19374.3265
90847,CI005020,2019-11-19,6291.7854
90848,CI005021,2019-11-19,7965.3857
90849,CI005022,2019-11-19,9530.6846
90850,CI005023,2019-11-19,6245.7906
90851,CI005024,2019-11-19,1686.065
90852,CI005025,2019-11-19,5695.5357
90853,CI005026,2019-11-19,4372.1188
90854,CI005027,2019-11-19,5207.6409
90855,CI005028,2019-11-19,2427.616
90856,CI005029,2019-11-19,3378.0615
90857,CI005001,2019-11-20,2072.5839
90858,CI005002,2019-11-20,1518.9952
90859,CI005003,2019-11-20,3436.6785
90860,CI005004,2019-11-20,2200.708
90861,CI005005,2019-11-20,1226.0803
90862,CI005006,2019-11-20,3746.1398
90863,CI005007,2019-11-20,2931.215
90864,CI005008,2019-11-20,6013.3463
90865,CI005009,2019-11-20,3058.2732
90866,CI005010,2019-11-20,4492.3042
90867,CI005011,2019-11-20,4541.9054
90868,CI005012,2019-11-20,5453.8339
90869,CI005013,2019-11-20,5269.7904
90870,CI005014,2019-11-20,3824.363
90871,CI005015,2019-11-20,7855.798
90872,CI005016,2019-11-20,13115.9077
90873,CI005017,2019-11-20,2773.4618
90874,CI005018,2019-11-20,10603.1542
90875,CI005019,2019-11-20,19382.5596
90876,CI005020,2019-11-20,6210.1539
90877,CI005021,2019-11-20,7825.5089
90878,CI005022,2019-11-20,9396.1837
90879,CI005023,2019-11-20,6202.705
90880,CI005024,2019-11-20,1674.71
90881,CI005025,2019-11-20,5614.3905
90882,CI005026,2019-11-20,4328.0661
90883,CI005027,2019-11-20,5187.2603
90884,CI005028,2019-11-20,2419.3236
90885,CI005029,2019-11-20,3353.1063
90886,CI005001,2019-11-21,2082.2044
90887,CI005002,2019-11-21,1523.4791
90888,CI005003,2019-11-21,3423.3349
90889,CI005004,2019-11-21,2201.3286
90890,CI005005,2019-11-21,1231.6208
90891,CI005006,2019-11-21,3752.5675
90892,CI005007,2019-11-21,2931.75
90893,CI005008,2019-11-21,6007.9092
90894,CI005009,2019-11-21,3066.872
90895,CI005010,2019-11-21,4498.0288
90896,CI005011,2019-11-21,4555.0607
90897,CI005012,2019-11-21,5510.5591
90898,CI005013,2019-11-21,5265.9576
90899,CI005014,2019-11-21,3818.7809
90900,CI005015,2019-11-21,7834.3328
90901,CI005016,2019-11-21,12932.3171
90902,CI005017,2019-11-21,2758.8167
90903,CI005018,2019-11-21,10471.1795
90904,CI005019,2019-11-21,19307.1991
90905,CI005020,2019-11-21,6178.8617
90906,CI005021,2019-11-21,7805.237
90907,CI005022,2019-11-21,9326.2938
90908,CI005023,2019-11-21,6196.5403
90909,CI005024,2019-11-21,1672.161
90910,CI005025,2019-11-21,5602.088
90911,CI005026,2019-11-21,4337.9951
90912,CI005027,2019-11-21,5177.9237
90913,CI005028,2019-11-21,2420.2794
90914,CI005029,2019-11-21,3355.3307
90915,CI005001,2019-11-22,2093.4485
90916,CI005002,2019-11-22,1533.5805
90917,CI005003,2019-11-22,3437.9716
90918,CI005004,2019-11-22,2196.1147
90919,CI005005,2019-11-22,1246.3897
90920,CI005006,2019-11-22,3739.2104
90921,CI005007,2019-11-22,2954.8632
90922,CI005008,2019-11-22,6037.2333
90923,CI005009,2019-11-22,3025.8849
90924,CI005010,2019-11-22,4479.3004
90925,CI005011,2019-11-22,4540.7497
90926,CI005012,2019-11-22,5487.0
90927,CI005013,2019-11-22,5278.5805
90928,CI005014,2019-11-22,3813.2996
90929,CI005015,2019-11-22,7727.8392
90930,CI005016,2019-11-22,12805.4477
90931,CI005017,2019-11-22,2747.8964
90932,CI005018,2019-11-22,10141.8024
90933,CI005019,2019-11-22,18832.6541
90934,CI005020,2019-11-22,6096.2149
90935,CI005021,2019-11-22,7778.1487
90936,CI005022,2019-11-22,9243.1247
90937,CI005023,2019-11-22,6183.6797
90938,CI005024,2019-11-22,1663.3504
90939,CI005025,2019-11-22,5470.9041
90940,CI005026,2019-11-22,4303.5883
90941,CI005027,2019-11-22,5075.6481
90942,CI005028,2019-11-22,2389.9277
90943,CI005029,2019-11-22,3307.8128
90944,CI005001,2019-11-25,2124.4837
90945,CI005002,2019-11-25,1592.2148
90946,CI005003,2019-11-25,3486.7786
90947,CI005004,2019-11-25,2216.5352
90948,CI005005,2019-11-25,1299.8604
90949,CI005006,2019-11-25,3774.8721
90950,CI005007,2019-11-25,3029.0384
90951,CI005008,2019-11-25,6227.3904
90952,CI005009,2019-11-25,3010.3561
90953,CI005010,2019-11-25,4488.6138
90954,CI005011,2019-11-25,4537.1526
90955,CI005012,2019-11-25,5435.3308
90956,CI005013,2019-11-25,5368.47
90957,CI005014,2019-11-25,3828.8304
90958,CI005015,2019-11-25,7648.2078
90959,CI005016,2019-11-25,12940.8197
90960,CI005017,2019-11-25,2765.1636
90961,CI005018,2019-11-25,10048.9765
90962,CI005019,2019-11-25,18745.916
90963,CI005020,2019-11-25,6033.5608
90964,CI005021,2019-11-25,7869.8071
90965,CI005022,2019-11-25,9296.6729
90966,CI005023,2019-11-25,6336.4268
90967,CI005024,2019-11-25,1680.5902
90968,CI005025,2019-11-25,5348.0916
90969,CI005026,2019-11-25,4217.4204
